order_item_id,order_id,item_id,order_status,brand_id,customer_id,category_id,store_id,staff_id,product_id,required_date,shipped_date,order_date,region_id,latency_days,Late_Deliveries,Locality_Flag,quantity,list_price,local_price,discount,total_amount_US,total_amount_EG
666,237,1,4,1,1351,3,2,7,15,20160526,20160527.0,20160525,187,2.0,1,Non local,1,529.99,25157.74,0.2,106.0,5031.55
667,237,2,4,1,1351,2,2,7,24,20160526,20160527.0,20160525,187,2.0,1,Non local,1,549.99,26107.11,0.07,38.5,1827.5
668,237,3,4,1,1351,3,2,7,20,20160526,20160527.0,20160525,187,2.0,1,Non local,2,599.99,28480.53,0.2,240.0,11392.21
669,237,4,4,1,1351,2,2,7,26,20160526,20160527.0,20160525,187,2.0,1,Non local,1,599.99,28480.53,0.05,30.0,1424.03
670,238,1,4,1,1350,3,2,6,20,20160529,20160529.0,20160526,157,3.0,0,Non local,2,599.99,28480.53,0.2,240.0,11392.21
671,238,2,4,1,1350,2,2,6,25,20160529,20160529.0,20160526,157,3.0,0,Non local,1,499.99,23733.69,0.07,35.0,1661.36
672,238,3,4,1,1350,3,2,6,13,20160529,20160529.0,20160526,157,3.0,0,Non local,2,269.99,12815.98,0.2,108.0,5126.39
673,238,4,4,1,1350,1,2,6,22,20160529,20160529.0,20160526,157,3.0,0,Non local,2,269.99,12815.98,0.05,27.0,1281.6
674,238,5,4,9,1350,6,2,6,7,20160529,20160529.0,20160526,157,3.0,0,Non local,1,3999.99,189872.87,0.07,280.0,13291.1
675,239,1,3,1,13,3,3,9,16,20160527,,20160527,13,,0,Non local,2,599.99,28480.53,0.1,120.0,5696.11
676,239,2,3,1,13,1,3,9,21,20160527,,20160527,13,,0,Non local,2,269.99,12815.98,0.05,27.0,1281.6
677,239,3,3,4,13,3,3,9,18,20160527,,20160527,13,,0,Non local,1,449.0,21313.28,0.07,31.43,1491.93
678,239,4,3,9,13,6,3,9,4,20160527,,20160527,13,,0,Non local,2,2899.99,137657.7,0.07,406.0,19272.08
679,240,1,4,9,65,5,2,6,9,20160529,20160530.0,20160527,55,3.0,1,Non local,1,2999.99,142404.53,0.07,210.0,9968.32
680,240,2,4,9,65,6,2,6,8,20160529,20160530.0,20160527,55,3.0,1,Non local,1,1799.99,85442.53,0.07,126.0,5980.98
681,240,3,4,3,65,6,2,6,5,20160529,20160530.0,20160527,55,3.0,1,Non local,1,1320.99,62705.2,0.07,92.47,4389.36
682,240,4,4,4,65,3,2,6,18,20160529,20160530.0,20160527,55,3.0,1,Non local,2,449.0,21313.28,0.07,62.86,2983.86
683,241,1,4,9,1082,6,2,7,7,20160529,20160529.0,20160527,25,2.0,0,Non local,1,3999.99,189872.87,0.2,800.0,37974.57
684,242,1,4,8,1168,6,2,7,3,20160530,20160530.0,20160527,26,3.0,0,Non local,1,999.99,47467.86,0.2,200.0,9493.57
685,243,1,4,1,802,2,3,8,25,20160530,20160528.0,20160527,13,1.0,0,Non local,2,499.99,23733.69,0.05,50.0,2373.37
686,243,2,4,4,802,3,3,8,19,20160530,20160528.0,20160527,13,1.0,0,Non local,2,449.0,21313.28,0.07,62.86,2983.86
687,243,3,4,9,802,6,3,8,7,20160530,20160528.0,20160527,13,1.0,0,Non local,2,3999.99,189872.87,0.05,400.0,18987.29
688,244,1,4,4,956,3,2,6,19,20160529,20160529.0,20160528,72,1.0,0,Non local,1,449.0,21313.28,0.07,31.43,1491.93
689,244,2,4,1,956,2,2,6,25,20160529,20160529.0,20160528,72,1.0,0,Non local,1,499.99,23733.69,0.2,100.0,4746.74
690,244,3,4,1,956,1,2,6,22,20160529,20160529.0,20160528,72,1.0,0,Non local,1,269.99,12815.98,0.1,27.0,1281.6
691,245,1,4,8,223,4,2,7,10,20160531,20160530.0,20160529,126,1.0,0,Non local,2,1549.0,73528.45,0.05,154.9,7352.85
692,245,2,4,9,223,6,2,7,8,20160531,20160530.0,20160529,126,1.0,0,Non local,1,1799.99,85442.53,0.1,180.0,8544.25
693,246,1,3,4,17,3,2,6,17,20160530,,20160530,17,,0,Non local,2,429.0,20363.92,0.2,171.6,8145.57
694,247,1,4,1,928,2,1,3,25,20160601,20160601.0,20160530,179,2.0,0,Non local,1,499.99,23733.69,0.07,35.0,1661.36
695,247,2,4,8,928,6,1,3,3,20160601,20160601.0,20160530,179,2.0,0,Non local,1,999.99,47467.86,0.2,200.0,9493.57
696,248,1,4,1,1376,3,2,7,13,20160601,20160531.0,20160530,9,1.0,0,Non local,1,269.99,12815.98,0.1,27.0,1281.6
697,248,2,4,1,1376,2,2,7,26,20160601,20160531.0,20160530,9,1.0,0,Non local,2,599.99,28480.53,0.1,120.0,5696.11
698,248,3,4,4,1376,3,2,7,17,20160601,20160531.0,20160530,9,1.0,0,Non local,1,429.0,20363.92,0.1,42.9,2036.39
699,248,4,4,9,1376,5,2,7,9,20160601,20160531.0,20160530,9,1.0,0,Non local,1,2999.99,142404.53,0.2,600.0,28480.91
700,249,1,4,9,145,6,2,6,7,20160604,20160604.0,20160601,98,3.0,0,Non local,2,3999.99,189872.87,0.05,400.0,18987.29
701,249,2,4,4,145,3,2,6,18,20160604,20160604.0,20160601,98,3.0,0,Non local,2,449.0,21313.28,0.05,44.9,2131.33
702,249,3,4,1,145,1,2,6,22,20160604,20160604.0,20160601,98,3.0,0,Non local,1,269.99,12815.98,0.1,27.0,1281.6
703,250,1,4,4,150,3,2,7,17,20160602,20160604.0,20160601,100,3.0,1,Non local,2,429.0,20363.92,0.05,42.9,2036.39
704,250,2,4,8,150,4,2,7,11,20160602,20160604.0,20160601,100,3.0,1,Non local,2,1680.99,79793.8,0.1,336.2,15958.76
705,251,1,4,1,851,1,2,7,23,20160604,20160604.0,20160601,183,3.0,0,Non local,2,299.99,14240.03,0.2,120.0,5696.01
706,251,2,4,1,851,1,2,7,22,20160604,20160604.0,20160601,183,3.0,0,Non local,2,269.99,12815.98,0.05,27.0,1281.6
707,252,1,4,8,66,4,3,8,11,20160604,20160602.0,20160601,56,1.0,0,Non local,2,1680.99,79793.8,0.1,336.2,15958.76
708,252,2,4,9,66,6,3,8,4,20160604,20160602.0,20160601,56,1.0,0,Non local,1,2899.99,137657.7,0.07,203.0,9636.04
709,252,3,4,4,66,3,3,8,19,20160604,20160602.0,20160601,56,1.0,0,Non local,1,449.0,21313.28,0.1,44.9,2131.33
710,253,1,4,8,1267,4,2,6,11,20160605,20160605.0,20160602,143,3.0,0,Non local,2,1680.99,79793.8,0.07,235.34,11171.13
711,254,1,4,8,510,6,2,7,6,20160606,20160605.0,20160603,175,2.0,0,Non local,2,469.99,22309.64,0.07,65.8,3123.35
712,254,2,4,8,510,6,2,7,3,20160606,20160605.0,20160603,175,2.0,0,Non local,1,999.99,47467.86,0.05,50.0,2373.39
713,254,3,4,1,510,3,2,7,12,20160606,20160605.0,20160603,175,2.0,0,Non local,1,549.99,26107.11,0.05,27.5,1305.36
714,255,1,4,3,801,6,2,7,5,20160606,20160605.0,20160603,142,2.0,0,Non local,2,1320.99,62705.2,0.1,264.2,12541.04
715,255,2,4,1,801,3,2,7,14,20160606,20160605.0,20160603,142,2.0,0,Non local,1,269.99,12815.98,0.2,54.0,2563.2
716,255,3,4,5,801,6,2,7,2,20160606,20160605.0,20160603,142,2.0,0,Non local,2,749.99,35600.78,0.2,300.0,14240.31
717,255,4,4,1,801,1,2,7,21,20160606,20160605.0,20160603,142,2.0,0,Non local,1,269.99,12815.98,0.07,18.9,897.12
718,256,1,4,8,26,4,2,7,11,20160605,20160607.0,20160604,25,3.0,1,Non local,1,1680.99,79793.8,0.1,168.1,7979.38
719,256,2,4,1,26,1,2,7,21,20160605,20160607.0,20160604,25,3.0,1,Non local,1,269.99,12815.98,0.05,13.5,640.8
720,257,1,4,9,1314,6,1,3,8,20160606,20160608.0,20160605,180,3.0,1,Non local,2,1799.99,85442.53,0.07,252.0,11961.95
721,257,2,4,1,1314,3,1,3,13,20160606,20160608.0,20160605,180,3.0,1,Non local,2,269.99,12815.98,0.2,108.0,5126.39
722,257,3,4,8,1314,4,1,3,10,20160606,20160608.0,20160605,180,3.0,1,Non local,2,1549.0,73528.45,0.1,309.8,14705.69
723,257,4,4,1,1314,3,1,3,15,20160606,20160608.0,20160605,180,3.0,1,Non local,1,529.99,25157.74,0.1,53.0,2515.77
724,258,1,4,9,107,6,2,7,8,20160607,20160607.0,20160606,49,1.0,0,Non local,2,1799.99,85442.53,0.05,180.0,8544.25
725,258,2,4,9,107,6,2,7,4,20160607,20160607.0,20160606,49,1.0,0,Non local,1,2899.99,137657.7,0.07,203.0,9636.04
726,258,3,4,4,107,3,2,7,19,20160607,20160607.0,20160606,49,1.0,0,Non local,1,449.0,21313.28,0.07,31.43,1491.93
727,258,4,4,4,107,3,2,7,18,20160607,20160607.0,20160606,49,1.0,0,Non local,1,449.0,21313.28,0.05,22.45,1065.66
728,259,1,4,1,413,2,2,7,26,20160609,20160609.0,20160606,63,3.0,0,local,1,599.99,28480.53,0.05,30.0,1424.03
729,259,2,4,8,413,6,2,7,6,20160609,20160609.0,20160606,63,3.0,0,local,2,469.99,22309.64,0.1,94.0,4461.93
730,259,3,4,5,413,6,2,7,2,20160609,20160609.0,20160606,63,3.0,0,local,2,749.99,35600.78,0.2,300.0,14240.31
731,259,4,4,9,413,6,2,7,4,20160609,20160609.0,20160606,63,3.0,0,local,1,2899.99,137657.7,0.1,290.0,13765.77
732,260,1,4,1,632,1,2,6,23,20160608,20160608.0,20160606,70,2.0,0,Non local,2,299.99,14240.03,0.2,120.0,5696.01
733,260,2,4,8,632,4,2,6,10,20160608,20160608.0,20160606,70,2.0,0,Non local,1,1549.0,73528.45,0.2,309.8,14705.69
734,260,3,4,1,632,2,2,6,24,20160608,20160608.0,20160606,70,2.0,0,Non local,2,549.99,26107.11,0.2,220.0,10442.84
735,261,1,4,1,1045,3,1,2,16,20160610,20160609.0,20160608,168,1.0,0,Non local,2,599.99,28480.53,0.05,60.0,2848.05
736,261,2,4,1,1045,3,1,2,14,20160610,20160609.0,20160608,168,1.0,0,Non local,1,269.99,12815.98,0.1,27.0,1281.6
737,261,3,4,4,1045,3,1,2,17,20160610,20160609.0,20160608,168,1.0,0,Non local,2,429.0,20363.92,0.1,85.8,4072.78
738,262,1,4,5,579,6,3,9,2,20160611,20160610.0,20160608,164,2.0,0,Non local,1,749.99,35600.78,0.07,52.5,2492.05
739,262,2,4,9,579,5,3,9,9,20160611,20160610.0,20160608,164,2.0,0,Non local,2,2999.99,142404.53,0.05,300.0,14240.45
740,263,1,4,9,1322,5,2,6,9,20160610,20160612.0,20160609,70,3.0,1,Non local,1,2999.99,142404.53,0.07,210.0,9968.32
741,263,2,4,8,1322,6,2,6,3,20160610,20160612.0,20160609,70,3.0,1,Non local,1,999.99,47467.86,0.2,200.0,9493.57
742,263,3,4,5,1322,6,2,6,2,20160610,20160612.0,20160609,70,3.0,1,Non local,2,749.99,35600.78,0.05,75.0,3560.08
743,264,1,3,8,5,4,1,3,10,20160610,,20160610,5,,0,Non local,1,1549.0,73528.45,0.2,309.8,14705.69
744,264,2,3,1,5,2,1,3,24,20160610,,20160610,5,,0,Non local,2,549.99,26107.11,0.05,55.0,2610.71
745,264,3,3,1,5,3,1,3,15,20160610,,20160610,5,,0,Non local,2,529.99,25157.74,0.1,106.0,5031.55
746,264,4,3,8,5,6,1,3,3,20160610,,20160610,5,,0,Non local,2,999.99,47467.86,0.07,140.0,6645.5
747,265,1,4,9,682,5,2,7,9,20160612,20160611.0,20160610,1,1.0,0,Non local,2,2999.99,142404.53,0.2,1200.0,56961.81
748,266,1,4,8,933,6,2,7,6,20160613,20160613.0,20160610,88,3.0,0,Non local,2,469.99,22309.64,0.07,65.8,3123.35
749,266,2,4,4,933,3,2,7,19,20160613,20160613.0,20160610,88,3.0,0,Non local,1,449.0,21313.28,0.2,89.8,4262.66
750,266,3,4,1,933,2,2,7,25,20160613,20160613.0,20160610,88,3.0,0,Non local,1,499.99,23733.69,0.05,25.0,1186.68
751,267,1,4,1,282,1,1,3,22,20160614,20160614.0,20160611,43,3.0,0,Non local,2,269.99,12815.98,0.2,108.0,5126.39
752,267,2,4,1,282,1,1,3,23,20160614,20160614.0,20160611,43,3.0,0,Non local,2,299.99,14240.03,0.1,60.0,2848.01
753,267,3,4,1,282,2,1,3,24,20160614,20160614.0,20160611,43,3.0,0,Non local,1,549.99,26107.11,0.1,55.0,2610.71
754,267,4,4,9,282,6,1,3,7,20160614,20160614.0,20160611,43,3.0,0,Non local,2,3999.99,189872.87,0.07,560.0,26582.2
755,267,5,4,1,282,1,1,3,21,20160614,20160614.0,20160611,43,3.0,0,Non local,1,269.99,12815.98,0.05,13.5,640.8
756,268,1,4,9,540,6,1,3,7,20160614,20160612.0,20160611,180,1.0,0,Non local,1,3999.99,189872.87,0.05,200.0,9493.64
757,268,2,4,8,540,6,1,3,6,20160614,20160612.0,20160611,180,1.0,0,Non local,2,469.99,22309.64,0.2,188.0,8923.86
758,268,3,4,9,540,5,1,3,9,20160614,20160612.0,20160611,180,1.0,0,Non local,1,2999.99,142404.53,0.1,300.0,14240.45
759,269,1,4,3,764,6,2,6,5,20160613,20160615.0,20160612,121,3.0,1,Non local,1,1320.99,62705.2,0.07,92.47,4389.36
760,269,2,4,1,764,1,2,6,23,20160613,20160615.0,20160612,121,3.0,1,Non local,2,299.99,14240.03,0.07,42.0,1993.6
761,269,3,4,4,764,3,2,6,18,20160613,20160615.0,20160612,121,3.0,1,Non local,1,449.0,21313.28,0.05,22.45,1065.66
762,269,4,4,8,764,6,2,6,3,20160613,20160615.0,20160612,121,3.0,1,Non local,1,999.99,47467.86,0.05,50.0,2373.39
763,270,1,4,1,879,2,2,7,25,20160615,20160613.0,20160612,138,1.0,0,Non local,2,499.99,23733.69,0.2,200.0,9493.48
764,270,2,4,1,879,3,2,7,15,20160615,20160613.0,20160612,138,1.0,0,Non local,1,529.99,25157.74,0.1,53.0,2515.77
765,271,1,4,8,350,4,2,7,11,20160616,20160614.0,20160613,103,1.0,0,Non local,2,1680.99,79793.8,0.07,235.34,11171.13
766,271,2,4,8,350,6,2,7,6,20160616,20160614.0,20160613,103,1.0,0,Non local,2,469.99,22309.64,0.05,47.0,2230.96
767,271,3,4,1,350,3,2,7,13,20160616,20160614.0,20160613,103,1.0,0,Non local,1,269.99,12815.98,0.1,27.0,1281.6
768,271,4,4,9,350,6,2,7,7,20160616,20160614.0,20160613,103,1.0,0,Non local,2,3999.99,189872.87,0.1,800.0,37974.57
769,272,1,4,5,497,6,2,7,2,20160618,20160616.0,20160615,171,1.0,0,Non local,2,749.99,35600.78,0.07,105.0,4984.11
770,272,2,4,8,497,4,2,7,11,20160618,20160616.0,20160615,171,1.0,0,Non local,1,1680.99,79793.8,0.07,117.67,5585.57
771,273,1,4,1,1340,1,2,7,21,20160619,20160617.0,20160616,123,1.0,0,Non local,1,269.99,12815.98,0.1,27.0,1281.6
772,274,1,4,8,411,4,2,7,11,20160620,20160618.0,20160617,16,1.0,0,Non local,2,1680.99,79793.8,0.05,168.1,7979.38
773,274,2,4,1,411,2,2,7,25,20160620,20160618.0,20160617,16,1.0,0,Non local,2,499.99,23733.69,0.1,100.0,4746.74
774,274,3,4,9,411,5,2,7,9,20160620,20160618.0,20160617,16,1.0,0,Non local,2,2999.99,142404.53,0.07,420.0,19936.63
775,275,1,4,4,1341,3,2,7,18,20160619,20160618.0,20160617,138,1.0,0,Non local,1,449.0,21313.28,0.05,22.45,1065.66
776,275,2,4,1,1341,2,2,7,25,20160619,20160618.0,20160617,138,1.0,0,Non local,1,499.99,23733.69,0.1,50.0,2373.37
777,275,3,4,9,1341,6,2,7,7,20160619,20160618.0,20160617,138,1.0,0,Non local,2,3999.99,189872.87,0.05,400.0,18987.29
778,276,1,4,8,1227,6,2,6,3,20160619,20160619.0,20160618,73,1.0,0,Non local,2,999.99,47467.86,0.2,400.0,18987.14
779,276,2,4,4,1227,3,2,6,17,20160619,20160619.0,20160618,73,1.0,0,Non local,1,429.0,20363.92,0.05,21.45,1018.2
780,276,3,4,9,1227,5,2,6,9,20160619,20160619.0,20160618,73,1.0,0,Non local,2,2999.99,142404.53,0.07,420.0,19936.63
781,277,1,4,1,546,3,2,7,20,20160620,20160620.0,20160619,128,1.0,0,Non local,2,599.99,28480.53,0.2,240.0,11392.21
782,277,2,4,8,546,6,2,7,6,20160620,20160620.0,20160619,128,1.0,0,Non local,2,469.99,22309.64,0.2,188.0,8923.86
783,277,3,4,1,546,3,2,7,13,20160620,20160620.0,20160619,128,1.0,0,Non local,2,269.99,12815.98,0.1,54.0,2563.2
784,278,1,4,1,1301,3,1,3,16,20160623,20160621.0,20160620,127,1.0,0,Non local,1,599.99,28480.53,0.2,120.0,5696.11
785,278,2,4,4,1301,3,1,3,19,20160623,20160621.0,20160620,127,1.0,0,Non local,2,449.0,21313.28,0.07,62.86,2983.86
786,278,3,4,1,1301,3,1,3,13,20160623,20160621.0,20160620,127,1.0,0,Non local,1,269.99,12815.98,0.07,18.9,897.12
787,278,4,4,8,1301,4,1,3,11,20160623,20160621.0,20160620,127,1.0,0,Non local,2,1680.99,79793.8,0.07,235.34,11171.13
788,279,1,4,1,378,2,2,6,25,20160622,20160622.0,20160621,152,1.0,0,Non local,1,499.99,23733.69,0.07,35.0,1661.36
789,280,1,4,1,638,2,2,7,25,20160622,20160623.0,20160621,144,2.0,1,Non local,1,499.99,23733.69,0.07,35.0,1661.36
790,280,2,4,1,638,2,2,7,26,20160622,20160623.0,20160621,144,2.0,1,Non local,2,599.99,28480.53,0.07,84.0,3987.27
791,280,3,4,1,638,3,2,7,13,20160622,20160623.0,20160621,144,2.0,1,Non local,1,269.99,12815.98,0.07,18.9,897.12
792,281,1,4,1,800,1,2,7,22,20160622,20160623.0,20160621,86,2.0,1,Non local,1,269.99,12815.98,0.07,18.9,897.12
793,281,2,4,1,800,3,2,7,14,20160622,20160623.0,20160621,86,2.0,1,Non local,2,269.99,12815.98,0.1,54.0,2563.2
794,281,3,4,9,800,6,2,7,7,20160622,20160623.0,20160621,86,2.0,1,Non local,2,3999.99,189872.87,0.07,560.0,26582.2
795,282,1,4,1,159,3,3,9,20,20160625,20160625.0,20160622,56,3.0,0,Non local,1,599.99,28480.53,0.07,42.0,1993.64
796,282,2,4,9,159,6,3,9,7,20160625,20160625.0,20160622,56,3.0,0,Non local,2,3999.99,189872.87,0.07,560.0,26582.2
797,282,3,4,8,159,6,3,9,3,20160625,20160625.0,20160622,56,3.0,0,Non local,2,999.99,47467.86,0.05,100.0,4746.79
798,282,4,4,1,159,3,3,9,16,20160625,20160625.0,20160622,56,3.0,0,Non local,2,599.99,28480.53,0.07,84.0,3987.27
799,283,1,4,9,181,5,1,2,9,20160626,20160626.0,20160623,3,3.0,0,Non local,1,2999.99,142404.53,0.05,150.0,7120.23
800,283,2,4,1,181,3,1,2,16,20160626,20160626.0,20160623,3,3.0,0,Non local,2,599.99,28480.53,0.2,240.0,11392.21
801,284,1,4,1,1356,2,2,7,24,20160625,20160625.0,20160623,126,2.0,0,Non local,2,549.99,26107.11,0.2,220.0,10442.84
802,284,2,4,1,1356,3,2,7,20,20160625,20160625.0,20160623,126,2.0,0,Non local,1,599.99,28480.53,0.2,120.0,5696.11
803,285,1,4,1,319,3,1,2,16,20160626,20160627.0,20160625,111,2.0,1,Non local,2,599.99,28480.53,0.05,60.0,2848.05
804,285,2,4,1,319,3,1,2,12,20160626,20160627.0,20160625,111,2.0,1,Non local,1,549.99,26107.11,0.05,27.5,1305.36
805,285,3,4,5,319,6,1,2,2,20160626,20160627.0,20160625,111,2.0,1,Non local,1,749.99,35600.78,0.1,75.0,3560.08
806,286,1,4,1,59,2,2,6,26,20160626,20160626.0,20160625,50,1.0,0,Non local,2,599.99,28480.53,0.2,240.0,11392.21
807,286,2,4,1,59,1,2,6,21,20160626,20160626.0,20160625,50,1.0,0,Non local,2,269.99,12815.98,0.07,37.8,1794.24
808,286,3,4,1,59,3,2,6,16,20160626,20160626.0,20160625,50,1.0,0,Non local,2,599.99,28480.53,0.1,120.0,5696.11
809,286,4,4,9,59,6,2,6,7,20160626,20160626.0,20160625,50,1.0,0,Non local,1,3999.99,189872.87,0.1,400.0,18987.29
810,287,1,4,3,133,6,2,6,5,20160626,20160627.0,20160625,93,2.0,1,Non local,1,1320.99,62705.2,0.2,264.2,12541.04
811,287,2,4,8,133,4,2,6,10,20160626,20160627.0,20160625,93,2.0,1,Non local,1,1549.0,73528.45,0.05,77.45,3676.42
812,287,3,4,5,133,6,2,6,2,20160626,20160627.0,20160625,93,2.0,1,Non local,1,749.99,35600.78,0.05,37.5,1780.04
813,287,4,4,1,133,3,2,6,20,20160626,20160627.0,20160625,93,2.0,1,Non local,1,599.99,28480.53,0.05,30.0,1424.03
814,288,1,4,9,780,6,2,6,4,20160628,20160628.0,20160625,44,3.0,0,Non local,1,2899.99,137657.7,0.2,580.0,27531.54
815,288,2,4,8,780,4,2,6,10,20160628,20160628.0,20160625,44,3.0,0,Non local,1,1549.0,73528.45,0.1,154.9,7352.85
816,288,3,4,9,780,6,2,6,7,20160628,20160628.0,20160625,44,3.0,0,Non local,2,3999.99,189872.87,0.05,400.0,18987.29
817,289,1,4,1,849,3,2,6,13,20160628,20160630.0,20160627,78,3.0,1,Non local,1,269.99,12815.98,0.07,18.9,897.12
818,289,2,4,1,849,2,2,6,24,20160628,20160630.0,20160627,78,3.0,1,Non local,1,549.99,26107.11,0.2,110.0,5221.42
819,289,3,4,4,849,3,2,6,17,20160628,20160630.0,20160627,78,3.0,1,Non local,1,429.0,20363.92,0.2,85.8,4072.78
820,290,1,4,5,202,6,2,6,2,20160629,20160630.0,20160628,36,2.0,1,Non local,2,749.99,35600.78,0.07,105.0,4984.11
821,290,2,4,3,202,6,2,6,5,20160629,20160630.0,20160628,36,2.0,1,Non local,2,1320.99,62705.2,0.07,184.94,8778.73
822,290,3,4,1,202,1,2,6,21,20160629,20160630.0,20160628,36,2.0,1,Non local,1,269.99,12815.98,0.1,27.0,1281.6
823,291,1,4,8,158,6,2,6,6,20160630,20160701.0,20160629,95,2.0,1,Non local,2,469.99,22309.64,0.05,47.0,2230.96
824,291,2,4,1,158,1,2,6,21,20160630,20160701.0,20160629,95,2.0,1,Non local,2,269.99,12815.98,0.07,37.8,1794.24
825,292,1,4,4,360,3,3,9,18,20160630,20160702.0,20160629,40,3.0,1,Non local,2,449.0,21313.28,0.1,89.8,4262.66
826,292,2,4,9,360,6,3,9,4,20160630,20160702.0,20160629,40,3.0,1,Non local,1,2899.99,137657.7,0.07,203.0,9636.04
827,292,3,4,8,360,4,3,9,10,20160630,20160702.0,20160629,40,3.0,1,Non local,2,1549.0,73528.45,0.05,154.9,7352.85
828,293,1,4,4,573,3,2,7,19,20160703,20160702.0,20160630,73,2.0,0,Non local,2,449.0,21313.28,0.05,44.9,2131.33
829,293,2,4,8,573,6,2,7,6,20160703,20160702.0,20160630,73,2.0,0,Non local,1,469.99,22309.64,0.2,94.0,4461.93
830,294,1,4,4,732,3,2,7,18,20160702,20160702.0,20160701,47,1.0,0,Non local,1,449.0,21313.28,0.2,89.8,4262.66
831,294,2,4,1,732,3,2,7,14,20160702,20160702.0,20160701,47,1.0,0,Non local,1,269.99,12815.98,0.2,54.0,2563.2
832,294,3,4,9,732,6,2,7,7,20160702,20160702.0,20160701,47,1.0,0,Non local,2,3999.99,189872.87,0.05,400.0,18987.29
833,294,4,4,1,732,2,2,7,25,20160702,20160702.0,20160701,47,1.0,0,Non local,2,499.99,23733.69,0.2,200.0,9493.48
834,295,1,4,1,1130,1,2,7,22,20160704,20160704.0,20160701,41,3.0,0,Non local,2,269.99,12815.98,0.07,37.8,1794.24
835,296,1,4,1,1245,2,2,6,25,20160707,20160706.0,20160704,25,2.0,0,Non local,2,499.99,23733.69,0.07,70.0,3322.72
836,296,2,4,1,1245,3,2,6,12,20160707,20160706.0,20160704,25,2.0,0,Non local,2,549.99,26107.11,0.1,110.0,5221.42
837,296,3,4,8,1245,4,2,6,11,20160707,20160706.0,20160704,25,2.0,0,Non local,2,1680.99,79793.8,0.1,336.2,15958.76
838,296,4,4,9,1245,5,2,6,9,20160707,20160706.0,20160704,25,2.0,0,Non local,1,2999.99,142404.53,0.2,600.0,28480.91
839,297,1,4,9,1425,6,2,7,4,20160705,20160706.0,20160704,162,2.0,1,Non local,2,2899.99,137657.7,0.2,1160.0,55063.08
840,298,1,4,1,885,1,3,9,23,20160707,20160707.0,20160704,13,3.0,0,Non local,1,299.99,14240.03,0.2,60.0,2848.01
841,298,2,4,8,885,6,3,9,6,20160707,20160707.0,20160704,13,3.0,0,Non local,2,469.99,22309.64,0.05,47.0,2230.96
842,298,3,4,1,885,1,3,9,22,20160707,20160707.0,20160704,13,3.0,0,Non local,1,269.99,12815.98,0.2,54.0,2563.2
843,298,4,4,9,885,5,3,9,9,20160707,20160707.0,20160704,13,3.0,0,Non local,1,2999.99,142404.53,0.07,210.0,9968.32
844,298,5,4,1,885,3,3,9,14,20160707,20160707.0,20160704,13,3.0,0,Non local,2,269.99,12815.98,0.1,54.0,2563.2
845,299,1,4,8,281,4,2,6,11,20160706,20160707.0,20160705,141,2.0,1,Non local,2,1680.99,79793.8,0.05,168.1,7979.38
846,299,2,4,8,281,4,2,6,10,20160706,20160707.0,20160705,141,2.0,1,Non local,2,1549.0,73528.45,0.2,619.6,29411.38
847,300,1,4,1,1205,3,2,6,16,20160708,20160708.0,20160705,152,3.0,0,Non local,2,599.99,28480.53,0.1,120.0,5696.11
848,300,2,4,9,1205,5,2,6,9,20160708,20160708.0,20160705,152,3.0,0,Non local,2,2999.99,142404.53,0.1,600.0,28480.91
849,300,3,4,8,1205,4,2,6,10,20160708,20160708.0,20160705,152,3.0,0,Non local,1,1549.0,73528.45,0.1,154.9,7352.85
850,300,4,4,8,1205,4,2,6,11,20160708,20160708.0,20160705,152,3.0,0,Non local,2,1680.99,79793.8,0.2,672.4,31917.52
851,301,1,4,8,17,6,2,6,6,20160709,20160708.0,20160706,17,2.0,0,Non local,1,469.99,22309.64,0.05,23.5,1115.48
852,301,2,4,1,17,1,2,6,22,20160709,20160708.0,20160706,17,2.0,0,Non local,1,269.99,12815.98,0.1,27.0,1281.6
853,302,1,4,1,1375,2,2,6,24,20160707,20160709.0,20160706,118,3.0,1,Non local,2,549.99,26107.11,0.2,220.0,10442.84
854,302,2,4,4,1375,3,2,6,18,20160707,20160709.0,20160706,118,3.0,1,Non local,2,449.0,21313.28,0.07,62.86,2983.86
855,302,3,4,5,1375,6,2,6,2,20160707,20160709.0,20160706,118,3.0,1,Non local,2,749.99,35600.78,0.2,300.0,14240.31
856,303,1,4,9,36,6,2,7,8,20160708,20160709.0,20160707,33,2.0,1,Non local,2,1799.99,85442.53,0.05,180.0,8544.25
857,303,2,4,1,36,2,2,7,24,20160708,20160709.0,20160707,33,2.0,1,Non local,2,549.99,26107.11,0.05,55.0,2610.71
858,304,1,4,8,230,4,2,6,10,20160708,20160708.0,20160707,130,1.0,0,Non local,1,1549.0,73528.45,0.05,77.45,3676.42
859,304,2,4,9,230,6,2,6,7,20160708,20160708.0,20160707,130,1.0,0,Non local,2,3999.99,189872.87,0.1,800.0,37974.57
860,304,3,4,1,230,3,2,6,20,20160708,20160708.0,20160707,130,1.0,0,Non local,1,599.99,28480.53,0.1,60.0,2848.05
861,305,1,4,8,705,4,2,7,10,20160708,20160708.0,20160707,100,1.0,0,Non local,1,1549.0,73528.45,0.07,108.43,5146.99
862,305,2,4,8,705,6,2,7,6,20160708,20160708.0,20160707,100,1.0,0,Non local,1,469.99,22309.64,0.1,47.0,2230.96
